"property_id","address","street_name","city","rstate","latitude","longitude","postcode","price","zestimate","bedroom_number","bathroom_number","price_per_unit","living_space","land_space","property_type","property_status","agency_name","zillow_owned","RunDate"
"125685161","660 New Vittitow Ln, Boston, KY 40107","New Vittitow Ln","Boston","KY","37.80391","-85.6409","40107",549999.00,540800.00,4.00,3.00,107,5096.00,5.9000,"SINGLE_FAMILY","FOR_SALE","Semonin REALTORS",0,"2022-03-13 07:34:20"
"226646254","3567 Nelsonville Rd, Boston, KY 40107","Nelsonville Rd","Boston","KY","37.734215","-85.66694","40107",40000.00,"","","","","",7.2400,"LOT","PENDING","Area One Realty, LLC",0,"2022-03-13 07:34:20"
"115423090","2915 Nat Rogers Rd, Boston, KY 40107","Nat Rogers Rd","Boston","KY","37.731632","-85.573524","40107",285000.00,279100.00,3.00,2.00,161,1769.00,3.3900,"SINGLE_FAMILY","PENDING","RE/MAX Executive Group, Inc.",0,"2022-03-13 07:34:20"
"120265496","4895 Nat Rogers Rd, Boston, KY 40107","Nat Rogers Rd","Boston","KY","37.736572","-85.6048","40107",200000.00,199700.00,3.00,2.00,129,1549.00,10.2600,"SINGLE_FAMILY","FOR_SALE","Lanny Baker Realty LLC",0,"2022-03-13 07:34:20"
"115425058","244 Lebanon Junction Rd, Boston, KY 40107","Lebanon Junction Rd","Boston","KY","37.79141","-85.673615","40107",147000.00,146900.00,3.00,2.00,75,1946.00,0.4800,"SINGLE_FAMILY","FOR_SALE","Nalley Company REALTORS",0,"2022-03-13 07:34:20"
"306783242","85 Post Office Ct, Boston, KY 40107","Post Office Ct","Boston","KY","37.787624","-85.67197","40107",168000.00,168000.00,1.00,2.00,42,4000.00,0.2500,"SINGLE_FAMILY","FOR_SALE","Campisano REALTORS",0,"2022-03-13 07:34:20"
"221631380","3375 Five Forks Rd, Boston, GA 31626","Five Forks Rd","Boston","GA","30.843014","-83.80288","31626",575000.00,"",3.00,3.00,260,2209.00,41.9800,"SINGLE_FAMILY","PENDING","",0,"2022-03-13 07:34:20"
"92453676","6415 Twelve Mile Post Rd, Boston, GA 31626","Twelve Mile Post Rd","Boston","GA","30.692013","-83.847595","31626",234900.00,234901.00,4.00,2.00,111,2104.00,2.0000,"SINGLE_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"2066407322","556 S Stephens St, Boston, GA 31626","S Stephens St","Boston","GA","30.784185","-83.7898","31626",265000.00,"",2.00,3.00,110,2391.00,2.2100,"SINGLE_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"2066780133","0 Bn E Jackson St, Boston, GA 31626","Bn E Jackson St","Boston","GA","30.788643","-83.78861","31626",20000.00,"","",0.00,"","",0.3600,"LOT","FOR_SALE","",0,"2022-03-13 07:34:20"
"2066780144","0 Bn S Main St, Boston, GA 31626","Bn S Main St","Boston","GA","30.791775","-83.78986","31626",20000.00,"","",0.00,"","",0.3700,"LOT","FOR_SALE","",0,"2022-03-13 07:34:20"
"2083772968","626 E Jefferson St, Boston, GA 31626","E Jefferson St","Boston","GA","30.790056","-83.780205","31626",369900.00,222300.00,3.00,2.00,225,1639.00,7.3900,"SINGLE_FAMILY","PENDING","",0,"2022-03-13 07:34:20"
"2068015018","Sally Rd, Boston, GA 31626","Sally Rd","Boston","GA","30.810308","-83.84346","31626",99000.00,"","",0.00,"","",2.4200,"LOT","PENDING","",0,"2022-03-13 07:34:20"
"92452607","927 Sally Rd, Boston, GA 31626","Sally Rd","Boston","GA","30.810036","-83.83815","31626",795000.00,784169.00,6.00,6.00,142,5564.00,3.7000,"SINGLE_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"92457723","6558 Whitney Camp Rd, Boston, GA 31626","Whitney Camp Rd","Boston","GA","30.768942","-83.783615","31626",270000.00,269099.00,3.00,3.00,141,1904.00,2.2600,"SINGLE_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"2078368222","0 State Line Rd, Boston, GA 31626","State Line Rd","Boston","GA","30.668695","-83.861206","31626",24900.00,"","",0.00,"","",2.0000,"LOT","FOR_SALE","",0,"2022-03-13 07:34:20"
"221646319","632 Martin Rd, Boston, GA 31626","Martin Rd","Boston","GA","30.748764","-83.77337","31626",49900.00,48100.00,"",0.00,63,792.00,8.0100,"LOT","PENDING","",0,"2022-03-13 07:34:20"
"97480108","108 Paces Ln, Boston, GA 31626","Paces Ln","Boston","GA","30.869747","-83.80259","31626",21500.00,"","",0.00,"","",0.9300,"LOT","FOR_SALE","",0,"2022-03-13 07:34:20"
"97466089","106 Paces Ln, Boston, GA 31626","Paces Ln","Boston","GA","30.870005","-83.80293","31626",21500.00,"","",0.00,"","",0.9300,"LOT","FOR_SALE","",0,"2022-03-13 07:34:20"
"97462320","115 Paces Ln, Boston, GA 31626","Paces Ln","Boston","GA","30.870169","-83.80164","31626",18500.00,"","",0.00,"","",0.5100,"LOT","FOR_SALE","",0,"2022-03-13 07:34:20"
"2065684286","0 Brinkley Sperryville, Boston, VA 22713","Brinkley Sperryville","Boston","VA","","","22713",74900.00,"","","","","",6.0500,"LOT","FOR_SALE","Piedmont Fine Properties",0,"2022-03-13 07:34:20"
"223446413","7422 Chads Way, Boston, VA 22713","Chads Way","Boston","VA","38.513218","-78.10298","22713",799000.00,799000.00,5.00,3.00,308,2586.00,3.4700,"SINGLE_FAMILY","FOR_SALE","CENTURY 21 New Millennium",0,"2022-03-13 07:34:20"
"12227142","6847 Sperryville Pike, Boston, VA 22713","Sperryville Pike","Boston","VA","38.528534","-78.11745","22713",465000.00,465100.00,4.00,3.00,195,2382.00,5.0000,"SINGLE_FAMILY","FOR_SALE","CENTURY 21 New Millennium",0,"2022-03-13 07:34:20"
"69718758","12106 Grindstone Rd, Boston, VA 22713","Grindstone Rd","Boston","VA","38.537476","-78.15169","22713",689000.00,689000.00,5.00,5.00,133,5160.00,5.9800,"SINGLE_FAMILY","PENDING","CENTURY 21 New Millennium",0,"2022-03-13 07:34:20"
"63526904","6471 Sperryville Pike, Boston, VA 22713","Sperryville Pike","Boston","VA","38.53911","-78.12327","22713",140000.00,"","","","","",10.3200,"LOT","FOR_SALE","CENTURY 21 New Millennium",0,"2022-03-13 07:34:20"
"2071247513","0 Boston Dr, Boston, VA 22713","Boston Dr","Boston","VA","","","22713",359900.00,"",3.00,2.00,279,1288.00,3.7300,"SINGLE_FAMILY","FOR_SALE","CENTURY 21 New Millennium",0,"2022-03-13 07:34:20"
"2078329343","LOT 1 Boston Dr, Boston, VA 22713","LOT 1 Boston Dr","Boston","VA","","","22713",359900.00,"",3.00,2.00,279,1288.00,3.7300,"SINGLE_FAMILY","FOR_SALE","CENTURY 21 New Millennium",0,"2022-03-13 07:34:20"
"2079310733","0 Obannons Mill Rd, Boston, VA 22713","Obannons Mill Rd","Boston","VA","","","22713",125900.00,"","","","","",2.4300,"LOT","FOR_SALE","Piedmont Fine Properties",0,"2022-03-13 07:34:20"
"2068712570","4 Obannons Mill Rd, Boston, VA 22713","Obannons Mill Rd","Boston","VA","","","22713",125900.00,"","","","","",2.6300,"LOT","FOR_SALE","Piedmont Fine Properties",0,"2022-03-13 07:34:20"
"12215767","6032 Sperryville Pike, Boston, VA 22713","Sperryville Pike","Boston","VA","38.546757","-78.1339","22713",199900.00,199900.00,2.00,1.00,173,1152.00,1.0200,"SINGLE_FAMILY","PENDING","RE/MAX Crossroads",0,"2022-03-13 07:34:20"
"12225520","14512 Stoney Run Dr, Boston, VA 22713","Stoney Run Dr","Boston","VA","38.4991","-78.12085","22713",409000.00,"",3.00,3.00,181,2259.00,3.4200,"SINGLE_FAMILY","PENDING","United Real Estate Horizon",0,"2022-03-13 07:34:20"
"2082466847","0 Sperryville Pike, Boston, VA 22713","Sperryville Pike","Boston","VA","38.52426","-78.10246","22713",1740840.00,"",0.00,0.00,"",0.00,145.0700,"SINGLE_FAMILY","FOR_SALE","CENTURY 21 New Millennium",0,"2022-03-13 07:34:20"
"2101141060","Grindstone Rd, Boston, VA 22713","Grindstone Rd","Boston","VA","38.53716","-78.14983","22713",99000.00,"","","","","",3.6000,"LOT","FOR_SALE","Cheri Woodard Realty",0,"2022-03-13 07:34:20"
"223444738","7551 Hazeland Ln, Boston, VA 22713","Hazeland Ln","Boston","VA","38.56597","-78.10876","22713",7000000.00,"",5.00,4.00,1458,4800.00,764.0000,"SINGLE_FAMILY","FOR_SALE","CENTURY 21 New Millennium",0,"2022-03-13 07:34:20"
"12226937","Turkey Ridge Rd, Boston, VA 22713","Turkey Ridge Rd","Boston","VA","38.574303","-78.11956","22713",7000000.00,"",5.00,4.00,1458,4800.00,764.0000,"SINGLE_FAMILY","FOR_SALE","CENTURY 21 New Millennium",0,"2022-03-13 07:34:20"
"2068712785","4-4A Obannons Mill Rd, Boston, VA 22713","4A Obannons Mill Rd","Boston","VA","","","22713",125900.00,"","","","","",2.6300,"LOT","FOR_SALE","Piedmont Fine Properties",0,"2022-03-13 07:34:20"
"52014063","508 Round Hill Rd, Boston, VA 22713","Round Hill Rd","Boston","VA","38.55716","-78.15854","22713",299000.00,298800.00,3.00,2.00,185,1613.00,0.6000,"SINGLE_FAMILY","PENDING","Washington Fine Properties, LLC",0,"2022-03-13 07:34:20"
"307947060","Unknown, Boston, VA 22713","Unknown","Boston","VA","38.560146","-78.16419","22713",100000.00,"","","","","",2.9400,"LOT","FOR_SALE","Samson Properties",0,"2022-03-13 07:34:20"
"2079523376","LOT 6 Obannons Mill Rd, Boston, VA 22713","LOT 6 Obannons Mill Rd","Boston","VA","","","22713",125900.00,"","","","","",2.4300,"LOT","FOR_SALE","Piedmont Fine Properties",0,"2022-03-13 07:34:20"
"2078666517","72 Obannons Mill Rd, Boston, VA 22713","Obannons Mill Rd","Boston","VA","","","22713",169900.00,"","","","","",6.7500,"LOT","FOR_SALE","Piedmont Fine Properties",0,"2022-03-13 07:34:20"
"2097503520","1910 Donner St, Boston, PA 15135","Donner St","Boston","PA","40.31059","-79.82712","15135",239900.00,235200.00,4.00,4.00,"","",6992.0000,"SINGLE_FAMILY","FOR_SALE","BERKSHIRE HATHAWAY THE PREFERRED REALTY",0,"2022-03-13 07:34:20"
"30316469","7480 Abbott Hill Rd, Boston, NY 14025","Abbott Hill Rd","Boston","NY","42.60271","-78.71178","14025",300000.00,"",3.00,2.00,104,2872.00,1.3000,"SINGLE_FAMILY","PENDING","Listing by: CENTURY 21 Ganey",0,"2022-03-13 07:34:20"
"30275135","9690 Trevett Rd APT A, Boston, NY 14025","Trevett Rd APT A","Boston","NY","42.617176","-78.73111","14025",185000.00,204900.00,2.00,2.00,107,1726.00,1.5000,"SINGLE_FAMILY","FOR_SALE","Listing by: EXP Realty",0,"2022-03-13 07:34:20"
"30274588","8341 Boston State Rd, Boston, NY 14025","Boston State Rd","Boston","NY","42.657032","-78.74649","14025",129900.00,"",5.00,2.00,46,2768.00,0.6300,"MULTI_FAMILY","FOR_SALE","Listing by: Hunt Real Estate ERA",0,"2022-03-13 07:34:20"
"30275132","9690 Trevett Rd APT D, Boston, NY 14025","Trevett Rd APT D","Boston","NY","42.617176","-78.73111","14025",202000.00,224000.00,3.00,2.00,119,1696.00,2.7000,"SINGLE_FAMILY","PENDING","Listing by: WNY Metro Roberts Realty",0,"2022-03-13 07:34:20"
"2067190054","0 Manchester Rd, Boston, NY 14025","Manchester Rd","Boston","NY","42.59815","-78.669464","14025",40000.00,"","",0.00,"","",2.6000,"LOT","FOR_SALE","Listing by: Howard Hanna",0,"2022-03-13 07:34:20"
"133003720","Hillcroft Dr, Boston, NY 14025","Hillcroft Dr","Boston","NY","42.643654","-78.75018","14025",95000.00,"","",0.00,"","",5.6500,"LOT","FOR_SALE","Listing by: WNY Metro Roberts Realty",0,"2022-03-13 07:34:20"
"2068736008","Boston Colden Rd, Boston, NY 14025","Boston Colden Rd","Boston","NY","42.639606","-78.69064","14025",80000.00,"","",0.00,"","",5.2600,"LOT","FOR_SALE","Listing by: Howard Hanna",0,"2022-03-13 07:34:20"
"2113994161","0 Cole Rd, Boston, NY 14025","Cole Rd","Boston","NY","42.6311","-78.73513","14025",73500.00,"","",0.00,"","",5.6200,"LOT","FOR_SALE","Listing by: PowerHouse Real Estate",0,"2022-03-13 07:34:20"
"2106653891","8326 Boston State Rd, Boston, NY 14025","Boston State Rd","Boston","NY","42.657684","-78.74763","14025",249900.00,250200.00,3.00,1.00,44,5634.00,0.6837,"SINGLE_FAMILY","FOR_SALE","Listing by: Emprise Realty Group, LLC",0,"2022-03-13 07:34:20"
"59169678","8 Gloucester St APT 12, Boston, MA 02115","Gloucester St APT 12","Boston","MA","42.35122","-71.085396","02115",1175000.00,1202100.00,2.00,2.00,1019,1153.00,1306.8000,"CONDO","FOR_SALE","Engel & Volkers Boston",0,"2022-03-13 07:34:20"
"59178524","501 Beacon St APT 1, Boston, MA 02215","Beacon St APT 1","Boston","MA","42.35049","-71.08993","02215",539000.00,475500.00,1.00,1.00,962,560.00,"","CONDO","FOR_SALE","Keller Williams Realty Cambridge",0,"2022-03-13 07:34:20"
"333606541","131-133 Williams St UNIT 2, Boston, MA 02130","133 Williams St UNIT 2","Boston","MA","42.30402","-71.105156","02130",599000.00,647600.00,2.00,2.00,622,963.00,"","CONDO","FOR_SALE","Keller Williams Realty Boston-Metro | Back Bay",0,"2022-03-13 07:34:20"
"59101641","31 Homestead St #1, Boston, MA 02121","Homestead St #1","Boston","MA","42.313007","-71.09319","02121",455000.00,461100.00,3.00,2.00,369,1232.00,1306.8000,"CONDO","FOR_SALE","Unlimited Sotheby's International Realty",0,"2022-03-13 07:34:20"
"2096344991","25 Bay State Rd STE 2, Boston, MA 02215","Bay State Rd STE 2","Boston","MA","42.35017","-71.093994","02215",1150000.00,"",3.00,3.00,1023,1124.00,1306.8000,"CONDO","FOR_SALE","Coldwell Banker Realty - South End",0,"2022-03-13 07:34:20"
"59210490","172 Green St #14, Boston, MA 02130","Green St #14","Boston","MA","42.310177","-71.105804","02130",825000.00,"",1.00,1.00,500,1650.00,1742.4000,"CONDO","FOR_SALE","McCormack & Scanlan Real Estate",0,"2022-03-13 07:34:20"
"318225963","188 Brookline Ave UNIT 19G, Boston, MA 02215","Brookline Ave UNIT 19G","Boston","MA","42.344147","-71.10151","02215",1179000.00,1179000.00,1.00,1.00,1926,612.00,"","CONDO","FOR_SALE","Broad Street Boutique Realty LLC",0,"2022-03-13 07:34:20"
"59171381","386 Riverway APT 2, Boston, MA 02115","Riverway APT 2","Boston","MA","42.3332","-71.1117","02115",495000.00,590100.00,1.00,1.00,529,934.00,934.0000,"CONDO","FOR_SALE","Longwood Residential, LLC",0,"2022-03-13 07:34:20"
"189924486","87-89 Nottinghill Rd, Boston, MA 02135","89 Nottinghill Rd","Boston","MA","42.342808","-71.14776","02135",999000.00,999000.00,4.00,4.00,403,2478.00,2613.6000,"MULTI_FAMILY","FOR_SALE","Donnelly + Co.",0,"2022-03-13 07:34:20"
"333605777","1 Dalton St APT 4903, Boston, MA 02115","Dalton St APT 4903","Boston","MA","42.34577","-71.084015","02115",3900000.00,3810900.00,2.00,3.00,2771,1407.00,"","CONDO","FOR_SALE","Carpenter and Company, Inc.",0,"2022-03-13 07:34:20"
"2117794141","318 Beacon St, Boston, MA 02116","Beacon St","Boston","MA","42.352924","-71.08294","02116",13750000.00,"",8.00,10.00,1309,10500.00,3920.4000,"MULTI_FAMILY","FOR_SALE","Boston Realty Net",0,"2022-03-13 07:34:20"
"59172926","195 Saint Botolph St APT 1, Boston, MA 02115","Saint Botolph St APT 1","Boston","MA","42.342834","-71.08368","02115",749000.00,753700.00,1.00,1.00,796,940.00,"","CONDO","FOR_SALE","Redfin Corp.",0,"2022-03-13 07:34:20"
"118162434","301 Chestnut Ave #1, Boston, MA 02130","Chestnut Ave #1","Boston","MA","42.312725","-71.11045","02130",799000.00,814700.00,2.00,2.00,700,1141.00,1306.8000,"CONDO","FOR_SALE","McCormack & Scanlan Real Estate",0,"2022-03-13 07:34:20"
"59179665","61 Park Dr APT 21, Boston, MA 02215","Park Dr APT 21","Boston","MA","42.342873","-71.09526","02215",675000.00,675700.00,2.00,1.00,670,1007.00,"","CONDO","FOR_SALE","Luxury Residential Group, LLC",0,"2022-03-13 07:34:20"
"59169773","263 Commonwealth Ave APT 1, Boston, MA 02116","Commonwealth Ave APT 1","Boston","MA","42.350777","-71.08401","02116",1025000.00,1024500.00,1.00,1.00,1135,903.00,"","CONDO","FOR_SALE","Advisors Living - Back Bay",0,"2022-03-13 07:34:20"
"59188486","402 Marlborough St APT 1, Boston, MA 02115","Marlborough St APT 1","Boston","MA","42.350025","-71.088264","02115",1179000.00,1178600.00,1.00,2.00,1023,1152.00,1306.8000,"CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"2065798176","465 Park Dr APT D, Boston, MA 02215","Park Dr APT D","Boston","MA","42.34627","-71.10448","02215",349000.00,"",0.00,1.00,918,380.00,435.6000,"CONDO","FOR_SALE","Olde Forge Realty",0,"2022-03-13 07:34:20"
"81854345","65 Highland St #2, Boston, MA 02119","Highland St #2","Boston","MA","42.327553","-71.09284","02119",739000.00,739000.00,3.00,2.00,479,1540.00,1742.4000,"CONDO","FOR_SALE","Keller Williams Realty Boston-Metro | Back Bay",0,"2022-03-13 07:34:20"
"2067519758","100 Belvidere St APT 7D, Boston, MA 02199","Belvidere St APT 7D","Boston","MA","42.345963","-71.08391","02199",2599000.00,2542100.00,2.00,2.00,1740,1493.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"59178454","405 Commonwealth Ave APT 10, Boston, MA 02215","Commonwealth Ave APT 10","Boston","MA","42.34949","-71.0908","02215",769000.00,770800.00,1.00,1.00,1103,697.00,"","CONDO","FOR_SALE","Unique Realty Associates",0,"2022-03-13 07:34:20"
"239893578","778 Boylston St #7B, Boston, MA 02199","Boylston St #7B","Boston","MA","42.348667","-71.082184","02199",3050000.00,3016400.00,2.00,3.00,1918,1590.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"59168062","30 Peterborough St APT 34, Boston, MA 02215","Peterborough St APT 34","Boston","MA","42.343773","-71.096085","02215",585000.00,586000.00,1.00,1.00,887,659.00,871.2000,"CONDO","FOR_SALE","Symphony Properties",0,"2022-03-13 07:34:20"
"2066093531","464-466 Commonwealth Ave #42, Boston, MA 02215","466 Commonwealth Ave #42","Boston","MA","42.348534","-71.093185","02215",649000.00,"",1.00,1.00,1033,628.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2080844776","50 Hichborn St #101, Boston, MA 02135","Hichborn St #101","Boston","MA","","","02135",988000.00,996100.00,2.00,2.00,908,1088.00,"","CONDO","FOR_SALE","Charlesgate Realty Group, llc",0,"2022-03-13 07:34:20"
"81858046","12 Stoneholm St APT 315, Boston, MA 02115","Stoneholm St APT 315","Boston","MA","42.345802","-71.08887","02115",519000.00,518800.00,1.00,1.00,1474,352.00,435.6000,"CONDO","FOR_SALE","Midtown Properties, Inc.",0,"2022-03-13 07:34:20"
"81857998","108 Peterborough St APT 6A, Boston, MA 02215","Peterborough St APT 6A","Boston","MA","42.342762","-71.099945","02215",649000.00,649700.00,1.00,1.00,1046,620.00,620.0000,"CONDO","FOR_SALE","New Wave Boston Real Estate, LLC",0,"2022-03-13 07:34:20"
"90138296","76 Elm St APT 105, Boston, MA 02130","Elm St APT 105","Boston","MA","42.30891","-71.11098","02130",475000.00,484300.00,1.00,1.00,586,810.00,"","CONDO","FOR_SALE","Hive Property Group",0,"2022-03-13 07:34:20"
"2111518386","25 Bay State Rd STE 1, Boston, MA 02215","Bay State Rd STE 1","Boston","MA","42.34998","-71.09409","02215",839900.00,"",0.00,1.00,771,1089.00,1306.8000,"CONDO","FOR_SALE","Coldwell Banker Realty - Winchester",0,"2022-03-13 07:34:20"
"63042439","100 Belvidere St #7D, Boston, MA 02116","Belvidere St #7D","Boston","MA","42.345963","-71.08391","02116",2599000.00,2539500.00,2.00,2.00,1740,1493.00,"","CONDO","FOR_SALE","Campion & Company Fine Homes Real Estate",0,"2022-03-13 07:34:20"
"2066378963","370 Beacon St #2, Boston, MA 02116","Beacon St #2","Boston","MA","42.35252","-71.08495","02116",4850000.00,"",4.00,4.00,1675,2894.00,4791.6000,"CONDO","FOR_SALE","Coldwell Banker Realty - South End",0,"2022-03-13 07:34:20"
"2113976184","11 Faneuil St, Boston, MA 02135","Faneuil St","Boston","MA","42.355316","-71.15043","02135",7500000.00,"","","","","",0.4500,"LOT","FOR_SALE","Charlesgate Realty Group, llc",0,"2022-03-13 07:34:20"
"59167150","401 Beacon St APT 2, Boston, MA 02115","Beacon St APT 2","Boston","MA","42.351635","-71.08553","02115",5900000.00,"",3.00,3.00,2041,2890.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"190005995","820-824 Huntington Ave, Boston, MA 02115","824 Huntington Ave","Boston","MA","42.333084","-71.108894","02115",2999000.00,"",10.00,6.00,632,4740.00,1500.0000,"MULTI_FAMILY","FOR_SALE","Advisors Living - Back Bay",0,"2022-03-13 07:34:20"
"2129385252","111 Perkins St APT 25, Boston, MA 02130","Perkins St APT 25","Boston","MA","42.32212","-71.11604","02130",379000.00,"",2.00,1.00,354,1068.00,"","CONDO","FOR_SALE","William Raveis R. E. & Home Services",0,"2022-03-13 07:34:20"
"59169527","359 Beacon St #4, Boston, MA 02116","Beacon St #4","Boston","MA","42.352093","-71.08382","02116",1499000.00,1469000.00,1.00,2.00,1550,967.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"59170259","261 Marlborough St APT 2, Boston, MA 02116","Marlborough St APT 2","Boston","MA","42.352024","-71.0827","02116",535000.00,546400.00,1.00,1.00,1126,475.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"59091876","7 Saybrook St #1, Boston, MA 02135","Saybrook St #1","Boston","MA","42.35478","-71.14945","02135",469000.00,431000.00,2.00,1.00,563,832.00,871.2000,"CONDO","FOR_SALE","Penrose Realty",0,"2022-03-13 07:34:20"
"2085579554","5 Braemore Rd APT 5, Boston, MA 02135","Braemore Rd APT 5","Boston","MA","42.338425","-71.15248","02135",339999.00,355900.00,1.00,1.00,883,385.00,435.6000,"CONDO","FOR_SALE","Penrose Realty",0,"2022-03-13 07:34:20"
"61320120","534 Beacon St APT 1002, Boston, MA 02215","Beacon St APT 1002","Boston","MA","42.35058","-71.09101","02215",610000.00,610000.00,1.00,1.00,1189,513.00,"","CONDO","FOR_SALE","Coldwell Banker Realty - Back Bay",0,"2022-03-13 07:34:20"
"190008835","3381 Washington St, Boston, MA 02130","Washington St","Boston","MA","42.308838","-71.10546","02130",1395000.00,"",6.00,4.00,440,3168.00,"","MULTI_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"2103462020","380 Beacon St #2, Boston, MA 02116","Beacon St #2","Boston","MA","42.352432","-71.085205","02116",4999900.00,"",3.00,4.00,1346,3714.00,"","CONDO","FOR_SALE","The Agency",0,"2022-03-13 07:34:20"
"333605700","1 Dalton St #3304, Boston, MA 02115","Dalton St #3304","Boston","MA","42.34576","-71.084015","02115",3295000.00,3226400.00,2.00,3.00,2417,1363.00,"","CONDO","FOR_SALE","William Raveis R.E. & Home Services",0,"2022-03-13 07:34:20"
"59168118","125 Park Dr #B1, Boston, MA 02215","Park Dr #B1","Boston","MA","42.341854","-71.09789","02215",685000.00,685500.00,3.00,2.00,651,1051.00,"","CONDO","FOR_SALE","Keller Williams Realty Boston-Metro | Back Bay",0,"2022-03-13 07:34:20"
"246886735","80-82 Fenwood Rd #811, Boston, MA 02115","82 Fenwood Rd #811","Boston","MA","42.335594","-71.10901","02115",649000.00,649400.00,1.00,1.00,1140,569.00,"","CONDO","FOR_SALE","Keller Williams Realty",0,"2022-03-13 07:34:20"
"2066663659","95 Gainsborough St #U-308, Boston, MA 02115","Gainsborough St #U-308","Boston","MA","42.3426","-71.08876","02115",787787.00,"",2.00,1.00,891,884.00,884.0000,"CONDO","FOR_SALE","Gibson Sotheby's International Realty",0,"2022-03-13 07:34:20"
"103864867","27 Ellington St #2, Boston, MA 02121","Ellington St #2","Boston","MA","42.30191","-71.084206","02121",450000.00,459300.00,3.00,2.00,269,1669.00,"","CONDO","FOR_SALE","Berkshire Hathaway HomeServices Verani Realty Bradford",0,"2022-03-13 07:34:20"
"59171358","390 Riverway APT 6, Boston, MA 02115","Riverway APT 6","Boston","MA","42.33233","-71.11224","02115",589000.00,626200.00,2.00,2.00,692,850.00,"","CONDO","FOR_SALE","William Raveis R.E. & Home Services",0,"2022-03-13 07:34:20"
"2093348478","56 Winship St #1, Boston, MA 02135","Winship St #1","Boston","MA","42.346397","-71.15183","02135",999900.00,1013700.00,2.00,2.00,936,1068.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
"59169805","13 Gloucester St APT 1, Boston, MA 02115","Gloucester St APT 1","Boston","MA","42.350883","-71.08474","02115",2350000.00,2302600.00,3.00,3.00,1472,1596.00,"","CONDO","FOR_SALE","Campion & Company Fine Homes Real Estate",0,"2022-03-13 07:34:20"
"2085159874","117 Sutherland Rd #117, Boston, MA 02135","Sutherland Rd #117","Boston","MA","42.339798","-71.14825","02135",1249000.00,1249000.00,3.00,3.00,378,3300.00,2362.0000,"CONDO","FOR_SALE","Red Tree Real Estate",0,"2022-03-13 07:34:20"
"333605731","1 Dalton St #3901, Boston, MA 02115","Dalton St #3901","Boston","MA","42.34576","-71.084015","02115",12980000.00,13219800.00,3.00,4.00,4044,3209.00,"","CONDO","FOR_SALE","Blue Ocean Realty, LLC",0,"2022-03-13 07:34:20"
"59169076","387 Marlborough St APT 2, Boston, MA 02115","Marlborough St APT 2","Boston","MA","42.350628","-71.087875","02115",425000.00,404600.00,0.00,1.00,1393,305.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"2106471338","377 Commonwealth Ave, Boston, MA 02115","Commonwealth Ave","Boston","MA","42.34947","-71.08951","02115",229000.00,"","","","","","","LOT","FOR_SALE","The Charles Realty",0,"2022-03-13 07:34:20"
"59212696","36 Symphony Rd APT 4A, Boston, MA 02115","Symphony Rd APT 4A","Boston","MA","42.342808","-71.08851","02115",1049000.00,1036500.00,3.00,2.00,920,1140.00,1306.8000,"CONDO","FOR_SALE","Leading Edge Real Estate",0,"2022-03-13 07:34:20"
"2091728434","46 Sheridan St, Boston, MA 02130","Sheridan St","Boston","MA","42.32116","-71.107605","02130",1875000.00,"",5.00,4.00,749,2502.00,"","MULTI_FAMILY","FOR_SALE","",0,"2022-03-13 07:34:20"
"59168936","333 Commonwealth Ave APT 4, Boston, MA 02115","Commonwealth Ave APT 4","Boston","MA","42.34984","-71.0875","02115",1850000.00,1847800.00,2.00,2.00,1192,1552.00,"","CONDO","FOR_SALE","",0,"2022-03-13 07:34:20"
"318226832","188 Brookline Ave PENTHOUSE 28B, Boston, MA 02215","Brookline Ave PENTHOUSE 28B","Boston","MA","42.344147","-71.10151","02215",3195000.00,3131600.00,2.00,3.00,1706,1872.00,"","CONDO","FOR_SALE","MGS Group Real Estate LTD",0,"2022-03-13 07:34:20"
"59177283","65 Burbank St APT 14, Boston, MA 02115","Burbank St APT 14","Boston","MA","42.344654","-71.08886","02115",499000.00,496000.00,1.00,1.00,1087,459.00,459.0000,"CONDO","FOR_SALE","Linnane Real Estate",0,"2022-03-13 07:34:20"
"2113615841","111 Perkins St APT 32, Boston, MA 02130","Perkins St APT 32","Boston","MA","42.32213","-71.11605","02130",439000.00,"",2.00,1.00,387,1134.00,"","CONDO","FOR_SALE","Compass",0,"2022-03-13 07:34:20"
